6_x,6_y,5_x,5_y,13_x,13_y,area
26.1964450460596,12.900996338047973,24.4723882516924,5.966852913028259,29.976638938453004,7.853854094712597,17.45698325049974
26.17753230262416,12.777018512281806,24.378970542638445,5.781955206184155,30.19902561765753,7.838829666720296,18.506118972460932
26.12192271576299,12.61699774036276,24.1943768501652,5.635214439416371,30.45810828159536,7.848694246819733,19.732715829113797
26.066316996044375,12.506054250028091,24.045370130046223,5.5498107124213325,30.58820211415879,7.810120229601168,20.47278363609972
26.02961323012976,12.382267079136971,23.897473381521525,5.439856443369814,30.75498594624393,7.721332051372201,21.37162155339309
25.91840471416609,12.19755986481615,23.71176976956841,5.31840984141994,30.902866821232767,7.632746449424895,22.18086970920792
25.843893096644337,12.04963919432303,23.544969047983454,5.196017062873986,31.06965070885088,7.54470185710549,23.085938403423377
25.732688505501617,11.91475286349009,23.41597423080775,5.073219111666456,31.18083862171441,7.469150621473042,23.786446539381814
25.52919689785754,11.829932819039184,23.285868488649317,4.963074194036648,31.310931445364,7.417935462478026,24.79995637817256
25.362397319314685,11.720180925038177,23.08237480426574,4.853715810747442,31.495504326154403,7.304417934002074,26.09040217267961
25.213389750103616,11.622879499960492,22.84107920902609,4.794583462285067,31.56999725936313,7.216618807808158,26.928908277631557
25.009899137371743,11.550700589113127,22.65538149107145,4.746752777919449,31.681185166672616,7.141067559050147,27.886820379950287
24.862001506147987,11.428105030332718,22.41519884689068,4.700249630588032,31.73677419504969,7.041573477351501,28.492726812897573
24.67629996571668,11.331196844597455,22.173904204983877,4.653014810339905,31.773459257631437,6.929640847499647,29.205278372647392
24.490597421926346,11.221647551406251,21.932608606965065,4.593882480743314,31.75567418034708,7.004191101,29.46971420143578
24.26820479023342,11.16156875323638,21.74802181144016,4.533398786334626,31.71786233655493,6.930236681904758,30.02066373801162
24.064717113418325,11.126569615222254,21.487824272268384,4.487110165635007,31.68116141967217,6.843629217469342,30.80287578572672
23.823425528735623,11.11725784435125,21.209842645994406,4.52726918541686,31.62555760988518,6.757967934432701,31.404663709876694
23.619937852118557,11.08225871137689,20.969667880963407,4.578920528879084,31.569954746742667,6.684204186207425,31.678840130935637
23.434240186726587,11.034427814464827,20.728380221271767,4.618686274837196,31.51435188457102,6.610440439667582,31.905299294916556
23.230750567624533,10.974890060047672,20.48709459106563,4.683734227171319,31.439844046114928,6.511597021418044,31.945213470200997
23.06395685626273,10.9394977103576,20.24691785495868,4.710846944230633,31.384241181116483,6.43783327832403,32.252754805108154
22.86047111934117,10.929037213734478,20.0056291798862,4.737971576623094,31.328637364791764,6.352172003652116,32.74659990226561
22.61917947639739,10.91898186004064,19.78324447479215,4.777534718951458,31.255240508964626,6.24141914264064,33.151588085605056
22.41569379772692,10.909264960154273,19.524170809619758,4.879953041708042,31.161830721621627,6.155419448397662,33.23952058737765
22.17440315457589,10.911850716966065,19.30179105195776,4.981234497461803,31.06953584754492,6.106587629048001,33.278637563091195
21.98870743193943,10.888558460752964,19.09720230925291,5.0823252725053605,30.958339029390032,6.070599525793693,33.00546280440005
21.7296189437015,10.805077904014093,18.87482260864681,5.184350307511208,30.84714221037197,6.034611423589778,32.43291243077422
21.54392227698633,10.769888140752212,18.63465081829733,5.273181312310874,30.735948367711657,6.035803109579748,32.149305522148865
21.340432594930675,10.709606822332598,18.430057122228565,5.312553752964337,30.605849607559765,6.012658723690851,31.837914934914245
21.062446037089995,10.688047196907291,18.226577392611745,5.377196473434948,30.49465475233338,6.001209283151514,31.69215458033218
20.80336437837607,10.69082361902229,17.985292706214345,5.454141872596036,30.40236291021212,5.990300852253156,31.756655224510798
20.598766702288025,10.680375053786808,17.74511995818012,5.531075348591983,30.29116805478453,5.978851412835053,31.662783528694256
20.414181974648752,10.645173386344185,17.522740189004235,5.63235674909904,30.16107024815457,5.967604560856632,31.192140828021223
20.17288543800781,10.573399718802715,17.318151435430494,5.733447470852281,30.04987640385119,5.968796248123007,30.47454136212736
20.00608977952157,10.513468788476002,17.114675628462223,5.847167365814666,29.938681608845005,5.9580904056560895,29.759976451700826
19.747001225959195,10.429244685179194,16.89229591538952,5.949192337485284,29.809697702940078,5.971370293223512,28.90366233819895
19.54239865627717,10.35707780699963,16.706607132889214,6.012900754835435,29.698505880905152,5.997844230841333,28.240902784142868
19.283316053772253,10.347956737145887,16.577626258048873,6.064103905383857,29.58731596432913,6.048113225940071,27.887430953395885
19.07982836933838,10.312957662673336,16.44753933680924,6.188934763386072,29.512821086411805,6.11137368379301,27.04284215008243
18.838529824021958,10.215901824303662,16.355258378772984,6.314104037282185,29.420537096772662,6.198619867086604,25.632427065467454
18.690636112103626,10.143127245560615,16.28076641096727,6.413800447216624,29.327140214501057,6.273980435419497,24.49556972838699
18.48603353934061,10.070960390878298,16.206274501793118,6.514240448700626,29.23485431987151,6.337431556151008,23.371045663960857
18.33813888038311,9.986288314143325,16.13289548064548,6.626566032107553,29.14256836392222,6.400139079353546,22.10410720551245
18.1524392592048,9.913918895914522,16.058404517618897,6.738903529138829,29.049169517256363,6.450960989167229,20.924420091150907
17.967852517584223,9.853435071333536,15.983913554804335,6.851241023836926,28.93798060893672,6.513871093913732,19.779972174816567
17.763251946104152,9.806550434865915,15.910535477379446,6.975464099585321,28.826789735850515,6.5522425449117465,18.675570239215112
17.57866620755008,9.758707716602167,15.872739486689335,7.100049431930346,28.71559987226351,6.603255117436651,17.49613592942841
17.429658602883503,9.661406480110273,15.817149509082013,7.1876457393999935,28.604407991000123,6.628985443227303,16.26673141090394
17.262862875438596,9.60073201333664,15.799367398053116,7.299375474837405,28.493216108645104,6.654715767536887,15.07826414746394
17.114968209045134,9.51605996700994,15.799378257168588,7.43545313794854,28.40093020752833,6.718166873159402,13.58126482363307
16.984863495974057,9.417812575426805,15.799390121347512,7.584171895608616,28.289740286414204,6.768435843627719,11.93492376909321
16.892568704468886,9.36972442273802,15.817192997780143,7.732699988547339,28.19745438431872,6.831886945387165,10.617751427156943
16.744680890812127,9.371309283374448,15.79941087625623,7.844429722507184,28.122960447535768,6.907044904264104,9.851328859253188
16.633486039739655,9.359859810582527,15.76161486682028,7.9690150467260015,27.75268393785063,6.898372043075234,8.805589200927699
16.48448728967892,9.3740976833092,15.706027779561774,8.093047439284485,27.641494074490563,6.949384600138565,8.090113611584009
16.336599474921545,9.375682543143274,15.650438794836669,8.193284829092645,27.53030319829504,6.987756034580724,7.436955485692396
16.24431248247035,9.425748785680586,15.613751695540362,8.279934949607311,27.419111313262203,7.0134863475741,7.162658608455413
16.13312359883351,9.489402291073606,15.613755663434986,8.329755732054178,27.307919428787752,7.039216659558037,7.115680692367225
16.058627619342353,9.53927786992745,15.63266057136283,8.354091746897906,27.19672760263101,7.065690566096625,7.12719410942088
16.003030696800135,9.539873680341728,15.650452593892028,8.366542177690715,27.12223069580676,7.103668745849332,6.9527300786051445
15.928532827439314,9.565954255733685,15.6693545416168,8.353698504506795,27.04773378749761,7.141646924732914,7.053821565616972
15.8362458328926,9.616020491518006,15.743851456079245,8.31572041317396,26.955446815607083,7.191713292761749,7.34114513089002
15.743959900170491,9.679471413379694,15.81723643405822,8.277754238161663,26.84425593903595,7.23008471829719,7.689996520258011
15.650560021976403,9.71765206132612,15.891736309921011,8.276955835573771,26.75196801418216,7.268253559789768,7.701509878305098
15.577177987342765,9.792797905653424,15.96623524072737,8.264259932310983,26.6585691614474,7.319075435021945,7.987953768510519
15.502687906697618,9.917032851730124,16.03962412583496,8.275370947386742,26.56628224548229,7.369885391962645,8.397512812229532
15.428196881044371,10.029370294509722,16.114126016961205,8.299854735192673,26.455091367821485,7.408256812018563,8.63664373982162
15.391512762163073,10.153943680440785,16.16972785338935,8.360977201121477,26.362802435248305,7.433784530522109,8.777142858869981
15.335925688025956,10.27871963875378,16.262022713288847,8.409808924472271,26.25160859053322,7.434976190037867,8.883427190864323
15.26143265002094,10.36577488714451,16.355428504179716,8.445987637872694,26.158206769565027,7.448618301347397,8.864065401050915
15.2058455715444,10.4905508404303,16.46662329714141,8.45669349741286,26.065913862547227,7.424325144797798,9.11100029031014
15.07686465692237,10.5417538771074,16.540012241577827,8.468548109623473,25.973623980960745,7.437955339303933,9.024954471818166
14.983468661930091,10.62901169010486,16.614512118906774,8.467749710019309,25.88022310824139,7.46349497172571,9.193822879839093
14.927877630387446,10.703966858525355,16.706804017551615,8.479401744205104,25.806836178910075,7.476922583284078,9.23013872670286
14.854497584797803,10.804394864726282,16.744611878217302,8.503535185016,25.71343335043381,7.477923576935769,9.348738270006693
14.761101585570035,10.89165267098673,16.78130880605478,8.540321639561368,25.65783939414448,7.51569916015448,9.400856046001469
14.687723479111924,11.016619262811489,16.781314724395617,8.614681031379607,25.565550460780717,7.541226873875751,9.425908711385055
14.61323343209583,11.141597767690287,16.781321646357757,8.7016815192937,25.4732635434597,7.592036817495673,9.4009013324358
14.538745323407776,11.291114858822112,16.762426562035703,8.800782088930958,25.37986468675962,7.642858676762719,9.442717993551412
14.465366209329218,11.403440349681288,16.74464637154546,8.93705043715664,25.306478705780226,7.668183805715714,9.112357180171266
14.390875154160652,11.515777753314538,16.725754295623954,9.07407429424728,25.23197983769444,7.681623329890667,8.759237808746516
14.335285051215136,11.602630402869757,16.725761152534815,9.16033118795026,25.157480910254822,7.694319259010908,8.544158032160848
14.279694006147556,11.677585553189722,16.725767062602007,9.234690579014138,25.084092973939644,7.695105751366988,8.32628769814724
14.243007913832404,11.777620315815437,16.7068690737025,9.297355044047444,25.00959309856676,7.6959041601434945,8.323602713827004
14.18742174342352,11.914293731081944,16.706871023560502,9.321893643098608,24.91730025019995,7.672354599297829,8.564393746529685
14.16853053855589,12.063215015391604,16.67018296211512,9.396646269814832,24.82389445670783,7.636175841595376,8.66917355928571
14.205238189175873,12.236079102474084,16.614592951691563,9.484242567941758,24.750503555007278,7.599782586965083,8.92418170497839
14.205256795489644,12.47179826996193,16.522309913969927,9.58412960087028,24.657099715945964,7.588142464730374,9.432884711286501
14.187479449795926,12.645246225847448,16.466722850323453,9.70890558789683,24.564807878316547,7.577234021399355,9.460068903622037
14.168585294791182,12.756987829481965,16.447824797147586,9.770826455457453,24.490305985966284,7.552750204564585,9.480309833547754
14.149694066829898,12.905909110323652,16.44782774768823,9.80800614889101,24.39801414506324,7.541841761856093,9.710478640081483
14.187510758743544,13.042325201002235,16.42892674183471,9.832747321881948,24.286818284521384,7.517751193777359,10.015822774802881
14.24311840657155,13.17780705286625,16.447830698592906,9.845185842686435,24.13892952293452,7.507438581524689,10.238729474633669
14.298726049099388,13.313288907500125,16.484523664995095,9.832151514521486,24.027735677710098,7.508630240273063,10.590105069446352
14.372125699916142,13.461221207411452,16.522327625388833,9.8072077667841,23.916540825217837,7.497180786652155,11.025764977232884
14.44663435853886,13.571961915394208,16.57792059178596,9.756791168169473,23.823136038169704,7.473643150798853,11.387846045248336
14.52114108283758,13.658164036608822,16.61461361834779,9.744500432193409,23.71193821957998,7.425013957636525,11.460379874796148
14.650130800967949,13.718500121647592,16.63351851970395,9.768836455864312,23.58294742624544,7.352036803275097,11.327228050260029
14.780231523104172,13.766926795639918,16.63352046763218,9.79337505467442,23.471747649056788,7.278868986750488,11.25597161261766
14.910330253513688,13.790071286577051,16.614621468760475,9.843398420745428,23.341643906360108,7.193262644889754,11.01637690015646
15.02152608893299,13.81416193325478,16.595724415922398,9.917960384892362,23.230445136198806,7.132735945238699,10.732856745050164
15.132720871023434,13.824867894689929,16.559039296320716,10.029892700893985,23.138150265785587,7.083904180350139,10.382822609392022
15.243914717241516,13.823676357734882,16.540148139964543,10.178814052416998,23.008048540446,7.023580068700591,9.742343309030291
15.391802531613669,13.822091611358497,16.522364024313095,10.266005194983308,22.8779487731454,6.987794585132997,9.447394956494207
15.50299544134642,13.80900257380906,16.50346401799381,10.303387462209724,22.730056981953705,6.939558661209806,9.231316687807032
15.633091246774557,13.794967380210476,16.46677299732082,10.340960386231751,22.58216720750084,6.916604958194116,9.133895872579888
15.744283161690078,13.769237246199111,16.428972983828412,10.415724919592758,22.470970392732863,6.880616895975145,8.920730152077095
15.836572064877544,13.742966080210046,16.428976873589832,10.464802115234162,22.321967670738744,6.845034003393101,8.586911020635002
15.94776398142337,13.71723594579055,16.466783783497164,10.47703806583036,22.1740749272037,6.784900574295195,8.288230097033818
16.05895490082753,13.678864714492375,16.46678478580915,10.489679162043734,22.00727916900497,6.724226138090441,8.067000183324193
16.170143887309273,13.61595488382664,16.466785728623396,10.501576663973962,21.82158051536896,6.66449788483511,7.769309070654978
16.281332818420697,13.552301458873131,16.447884778431302,10.527061428567388,21.673687769787477,6.604364465764489,7.577987766129869
16.392526663675625,13.551109915149285,16.44788672261858,10.551600026169137,21.525796985024435,6.5687696695058895,7.50537616206773
16.522621531548484,13.525177211344309,16.44788672261858,10.551600026169137,21.35900122431164,6.508095246688894,7.452884296559514
16.70720232106467,13.51055815343057,16.466786730650423,10.514217760041465,21.17330357812604,6.461008114066351,7.5383906661836955
16.818390311316517,13.435007216629453,16.50347580706922,10.452106238726106,20.987606885279398,6.425818496156523,7.321827693324094
16.818382523812996,13.33610922432008,16.54016288074434,10.36471252487991,20.839717048960523,6.40212122027257,6.939075901448301
16.707186746011228,13.31276217219038,16.595755853457188,10.314295931499444,20.709618288076097,6.378976870717315,6.386896872239646
16.63379781211926,13.300907496971035,16.633557870175274,10.264813588223095,20.56172750102554,6.343382086879868,5.963616402325389
16.651587831540926,13.28807575247992,16.670246885135278,10.20195846970315,20.43162576653544,6.2830580204951,5.767466699723956
16.707183817132943,13.27558247605967,16.725838912861995,10.139644371009792,20.30263692063672,6.234619550334524,5.571884277396619
16.726083840718502,13.238200216511531,16.781434833346534,10.12640746981174,20.209235101727877,6.248261669435019,5.225972396338788
16.689387881099417,13.21331123504935,16.744740865474416,10.126800701065918,20.172544106332992,6.285834642740318,5.183670938560571
16.7071759678135,13.17594089162986,16.706934013740163,10.115308345650092,20.135855073514406,6.34794622933833,5.247789460875136
16.689383018429734,13.151592940167262,16.744739921475972,10.114903198312922,20.098051128720314,6.37289001470764,4.98790974164075
16.707170108704968,13.101581499924816,16.762529932670574,10.10207144378488,20.116960029528336,6.447046863881182,4.929652645404939
16.76276023347674,13.01472882914056,16.744737915784988,10.0896210050667,20.20926875222944,6.669136077851734,5.097885661223466
16.689368368542787,12.965694462035696,16.670239040547276,10.10306047988657,20.283783481569102,6.854236247659915,5.203201468606596
16.540363750459054,12.905572851362017,16.540141239042203,10.091813567323292,20.339391334203093,6.990461777638036,5.345432656912409
16.35577510709921,12.82055035114764,16.3177526043451,10.082299286298635,20.413899106912247,7.088561412309393,5.66505346449542
16.317967265317534,12.796416883186115,16.11426491604773,10.047300241199212,20.469505943283288,7.212145842598327,6.275296599687512
16.188981405908546,12.78515799432498,15.966375095422976,10.023602894238728,20.5251127158444,7.3349866808858675,6.593854030598001
16.095577579283475,12.77351780808981,15.799581376328652,9.988210622084472,20.5429195723002,7.533335721432101,6.969143806107683
15.984384729838164,12.787350460247492,15.63278765662592,9.952818352012727,20.52514735435481,7.769245813138775,7.317644181030483
15.85540180362689,12.813271263396231,15.428190036615948,9.943113419987844,20.46956619886688,7.967637749978412,7.656745892664223
15.633022904430897,12.927193443776808,15.132416353640153,9.970821703500503,20.376175216734037,8.117357613388323,8.215178390419876
15.31725195659314,13.17893776771637,14.743239838287131,9.999530938364192,20.26499422526258,8.279909239962459,9.271493650869816
15.05818587602078,13.379510005134826,14.335162376349192,10.053724927141884,20.136016292530503,8.368292086991968,10.255500472299662
14.724607264705558,13.420264326770438,13.982688676937986,10.193579955496306,20.00592931973393,8.49312296927764,10.348348546153844
14.42771583013364,13.374368575350925,13.612420068476332,10.284548453037216,19.82024648779021,8.631934362589389,10.264218124911963
14.11304696587596,13.50117718674945,13.204347496664065,10.400460669223062,19.67237050622679,8.782238099622553,10.762991885777298
13.798378156880116,13.628729377667328,12.722884036082428,10.479979657045936,19.505591566079524,8.932744406731683,11.510545427669449
13.464801474679277,13.694022262954592,12.24142057455861,10.559498633078578,19.319906712580437,9.04627356925516,12.019466352022333
13.112322832349468,13.772158791785609,11.741061049201534,10.726220579772006,19.116428833599887,9.134711181989449,12.32364528842653
12.723158060258708,13.950330034262368,11.277394489401685,10.87990818811068,18.89404610744591,9.199556350685958,12.907862497670454
12.333993222652468,14.127757660371172,10.813726922697372,11.020954688266931,18.727261248070157,9.275703208188556,13.61951948601349
12.019332172263509,14.354207688786312,10.239976503298168,11.151283352222684,18.579381292742127,9.376186092975733,14.934505961885613
11.741363154789669,14.555725912744872,9.684015096380556,11.2561391763646,18.449296305856976,9.5262991196656,16.24034435071981
11.463387299033982,14.670243708191244,9.14585352545319,11.4723432646336,18.35701427149447,9.638827283400095,16.852805123177475
11.147609385339576,14.834243761124984,8.608801944839797,11.66399683462314,18.208022369566173,9.73932206783231,17.659138833386635
10.79625048730747,15.012009758431397,8.108443386199033,11.843359663649146,18.079046363224368,9.852243456978718,18.472544173804195
10.443777661330127,15.16450548318427,7.608086703597447,12.046517429853838,17.930053514891128,9.940840726625224,19.077408795870337
10.129111672503468,15.328493565302852,7.052127273562811,12.176655273622428,17.763268645417444,10.016987550472416,20.202524707221045
9.776641753603158,15.518168905092905,6.5328598167602046,12.281117726663188,17.615385727497493,10.080290697923884,21.506853260635154
9.498670773209176,15.695148428470567,6.051411000049813,12.54653460791083,17.48529482559828,10.15604428317715,22.12076288518869
9.276298574323135,15.895327158927836,5.606651274500223,12.749840057225851,17.356316864167177,10.24442704641698,23.076201825832513
8.99832851279039,16.08420413450388,5.142988586586091,12.953348037523169,17.207323007584677,10.320383197545636,23.961334724927607
8.739262389953325,16.28551961816999,4.736032761724811,13.130966155941229,17.09613505690332,10.395934198845694,24.969782226776854
8.534678336745785,16.449071612097374,4.327964991144667,13.308596164398724,16.98494516071428,10.44694659776639,25.893537443463984
8.294510269879572,16.58772271268422,3.8642974236024896,13.450385900656403,16.837059290325733,10.473070029890902,26.945033188115723
8.089927137900705,16.763172169538556,3.512930720719285,13.528510410939273,16.670267519018896,10.462216336778658,28.29697558896433
7.886458902479914,16.9765329282475,3.179357958327509,13.643623872074013,16.522377759671585,10.439262570314291,29.777161820760227
7.682990600381116,17.189150079753194,2.8457919828949136,13.844994005505978,16.39227995815206,10.4280156506706,30.91508651058151
7.478410351347711,17.401779131443007,2.567818127702457,13.984793797822402,16.262180211605862,10.39223013430624,32.217524791500495
7.3116340903860175,17.589464510923083,2.270938332805812,14.086872944585048,16.13319145909401,10.344535202028853,33.708898436457716
7.144858807457207,17.789790956626554,1.918459681045806,14.165009309971046,15.984187755911462,10.296311167346644,35.60227678279083
6.97807963484721,17.94029668134637,1.5848879001181777,14.292763768387662,15.799603023248372,10.261109544318526,36.79606274924219
6.830200512835661,18.05342021722648,1.306909124902777,14.370101787689316,15.632810307811292,10.238358360245984,37.79383936834065
6.719020168463479,18.22786875606033,0.9922343911142752,14.422550881450766,15.466014586097806,10.177683896226007,39.69338918343253
6.626741846605157,18.39021725934677,0.6953497369582082,14.462911856040922,15.317010939605089,10.130203465459344,41.56136070387963
6.4966595214617895,18.577509405667342,0.4173700233916059,14.528352388182425,15.15021427107898,10.05763150930228,43.4172030804074
6.329880328216821,18.728015090193693,0.1393883230924366,14.568510794168294,14.965621630587922,9.922788345752034,45.21454440567507
6.218699036354171,18.89056612013937,-0.0830003679265328,14.55825278770529,14.761015156172377,9.801544367648928,47.142136489459176
